subj_idx,sot,duration,button,response,rt,stim_col,condition,trial
220713,257181.335429158,1,258278.738713217,1,1.09740328405928,1,Angry,72
220713,260682.6244544,1,261280.937373937,0,0.598312919536605,0,Neutral,73
220713,262449.935852691,1,263549.911158697,1,1.09997530600562,1,Neutral,74
220713,264217.23647082,1,264781.26474807,0,0.564028277250414,0,Neutral,75
220713,267718.514947206,1,268392.48582881,1,0.673970881604124,1,Neutral,76
220713,269485.843607729,1,270004.206169848,0,0.518362562118797,0,Neutral,77
220713,276488.442258975,1,277477.560368667,1,0.989118109692354,1,Neutral,78
220713,279989.692781385,1,280819.378880578,1,0.829686099192768,1,Angry,79
220713,281741.062820265,1,282444.382745268,0,0.703319925003452,1,Angry,80
220713,288742.932934536,1,289482.053979356,0,0.739121044820291,0,Angry,81
220713,290510.275539679,1,291169.955712961,0,0.659680173281522,0,Angry,82
220713,297512.817851152,1,298530.071255798,1,1.01725340464583,1,Angry,83
220713,299280.252442716,1,299876.039621859,0,0.595787179143052,0,Angry,84
220713,302781.461659792,1,303631.905694211,1,0.850444034419488,1,Neutral,85
220713,304548.756021236,1,305143.357619452,1,0.594601598215871,1,Neutral,86
220713,315052.623724565,1,316233.673620557,1,1.18104989599163,1,Neutral,88
220713,318553.8764574,1,319382.935351793,0,0.829058894393034,0,Neutral,89
220713,320321.249573506,1,321198.429155894,1,0.877179582387616,1,Neutral,90
220713,322088.495416527,1,322774.788413823,0,0.686292997296201,0,Angry,91
220713,329091.10305828,1,329840.749593242,0,0.74964653496223,0,Angry,92
220713,334343.165148316,1,335230.356624761,1,0.887191476445179,1,Angry,93
220713,336110.333185182,1,336742.280291697,0,0.631947106514825,0,Angry,94
220713,337877.708801042,1,338833.784119284,1,0.956075318241899,0,Angry,95
220713,341378.985064635,1,342019.519513706,0,0.640534449071391,0,Angry,96
220713,343146.362003987,1,343737.33250153,0,0.590970497542876,0,Neutral,97
220713,346647.64975113,1,347303.148573684,1,0.655498822554247,1,Neutral,98
220713,350148.837013953,1,350758.670485701,0,0.609833471747988,0,Neutral,99
220713,353650.226361681,1,354782.346018671,0,1.13211965698953,0,Neutral,100
220713,358902.15981093,1,359728.96047761,0,0.826800666679861,0,Neutral,101
220713,362403.427314926,1,363034.844415717,1,0.631417100791412,1,Neutral,102
220713,364170.744193491,1,364839.358149954,0,0.668613956462534,1,Angry,103
220713,367672.006171821,1,368654.199808561,1,0.982193636740441,1,Angry,104
220713,372923.904437427,1,373598.632160887,0,0.674727723460121,0,Angry,105
220713,376425.202285026,1,377209.609262863,0,0.784406977836567,0,Angry,106
220713,379926.547074937,1,380535.90968008,0,0.609362605143164,0,Angry,107
220713,383427.86763228,1,384244.347657147,0,0.816480024867284,1,Angry,108
220713,385195.155814009,1,385745.019207011,0,0.549863393001666,0,Neutral,109
220713,388696.498098245,1,389470.371156723,0,0.773873058477591,0,Neutral,110
220713,390463.737907202,1,391593.787866349,0,1.13004995914665,1,Neutral,111
220713,392215.124542422,1,392963.738063905,1,0.748613521482563,1,Neutral,112
220713,397466.317055399,1,398387.261434013,0,0.920944378614135,0,Neutral,113
220713,404468.967420711,1,405228.377398409,1,0.759409977698408,1,Neutral,114
220713,406236.178282579,1,407301.16339458,0,1.06498511200142,1,Neutral,115
220713,407987.474080799,1,408871.302609485,1,0.883828528686136,1,Neutral,116
220713,414989.475565731,1,415714.961987804,0,0.72548642207263,0,Neutral,117
220713,416756.758325603,1,417497.162711322,1,0.740404385719099,1,Neutral,118
220713,423759.355995184,1,424401.409907833,0,0.642053912648757,0,Neutral,119
220713,425526.68943496,1,426497.496989086,0,0.970807554125786,0,Neutral,120
220713,427293.998358365,1,428040.2897235,0,0.74629136513453,0,Angry,121
220713,429045.425475537,1,429899.005582111,1,0.853580106573994,1,Angry,122
220713,432545.918427441,1,433128.800311433,0,0.582881883992173,0,Angry,123
220713,436047.230146243,1,437064.485516588,0,1.01725537034479,0,Angry,124
220713,443033.504300065,1,443700.182075036,0,0.666677774970885,0,Angry,125
220713,444800.438367444,1,445456.307068227,1,0.655868700783525,1,Angry,126
220713,450052.431774063,1,450805.297373542,1,0.752865599478944,1,Angry,127
220713,457054.942772899,1,457689.04319959,0,0.634100426690886,0,Angry,128
220713,458806.287097831,1,459959.271248298,1,1.1529841504668,0,Angry,129
220713,462306.993485168,1,463042.809579822,0,0.735816094653565,0,Angry,130
220713,464074.278154296,1,464785.050412284,1,0.710772257988108,1,Angry,131
220713,465841.507406106,1,466767.327985158,1,0.925820579052262,1,Angry,132
220713,469342.893277546,1,470268.982768556,1,0.926089491010294,1,Neutral,133
220713,474594.795471788,1,475226.981155737,0,0.632185683948803,0,Neutral,134
220713,476362.141638477,1,477311.332560737,0,0.949190922260168,1,Neutral,135
220713,483364.632935325,1,483990.680682468,0,0.626047747143253,0,Neutral,136
220713,486866.014122244,1,487455.005988277,0,0.588991866032477,0,Neutral,137
220713,488633.306332077,1,489280.442259765,0,0.647135927687516,0,Neutral,138
220713,490400.586321814,1,491355.341492826,0,0.954755171011842,0,Angry,139
220713,495652.524036788,1,496302.076946851,0,0.649552910063299,0,Angry,140
220713,499153.824583868,1,499930.418313762,1,0.776593729894026,1,Angry,141
220713,502655.132875328,1,503177.891160275,0,0.522758284947427,0,Angry,142
220713,504422.478994652,1,505237.492575737,1,0.815013581085077,1,Angry,143
220713,506173.851706171,1,506754.760518265,0,0.580908812094189,0,Angry,144
220713,511424.944908327,1,512088.807380055,1,0.663862471728295,1,Neutral,145
220713,516676.914792477,1,517912.357621426,0,1.23544282894867,1,Neutral,146
220713,520178.26290434,1,520988.608017526,1,0.810345113185584,1,Neutral,147
220713,521945.572578105,1,522596.89400225,0,0.65132142414496,0,Neutral,148
220713,528948.106326551,1,529857.858599538,1,0.909752272987505,1,Neutral,149
220713,530715.418915313,1,531599.744900037,1,0.884325984724332,1,Neutral,150
220713,534216.720008289,1,534867.532414297,0,0.65081240600755,0,Angry,151
220713,537717.954919576,1,539017.497552744,1,1.29954263316828,1,Angry,152
220713,541219.334798792,1,542030.006746531,0,0.810671947739203,0,Angry,153
220713,546471.215868874,1,547184.78685271,1,0.713570983836195,1,Angry,154
220713,548222.48310012,1,549278.803996131,1,1.05632089601143,1,Angry,155
220713,549989.171188695,1,550630.82903511,1,0.64165784641495,1,Angry,156
220713,555241.063926661,1,555978.556011368,1,0.737492084706668,1,Neutral,157
220713,558742.388111074,1,559888.006526279,1,1.14561841520458,1,Neutral,158
220713,560493.679383449,1,561263.633476879,0,0.769954093429958,0,Neutral,159
220713,563994.383762064,1,564671.504745308,0,0.677120983244153,0,Neutral,160
220713,565761.719334504,1,566363.49115396,0,0.601771819455666,0,Neutral,161
220713,567512.984103495,1,568255.893851467,1,0.742909747972153,1,Neutral,162
220713,577999.517529851,1,578835.239067675,0,0.835721537824022,1,Angry,163
220713,581500.811095542,1,582221.324931615,1,0.72051383607334,1,Angry,164
220713,583268.088536581,1,583977.848973535,0,0.709760436953511,0,Angry,165
220713,585035.46072273,1,585809.761557955,0,0.774300835224683,0,Angry,166
220713,590287.419399633,1,591165.467419527,1,0.878048019893817,1,Angry,167
220713,592038.778150348,1,593096.006251949,0,1.05722810160066,1,Angry,168
220713,599040.6645815,1,599807.154388285,1,0.766489806785132,1,Neutral,169
220713,600807.913196234,1,601606.406129981,1,0.798492933746544,1,Neutral,170
220713,604309.229008269,1,605263.606021038,1,0.95437701276911,1,Neutral,171
220713,606076.55586848,1,606862.528544475,0,0.785972675995203,0,Neutral,172
220713,613079.169262073,1,614469.222021749,1,1.39005275967554,1,Neutral,174
220713,616580.368183702,1,617202.177511299,0,0.621809327596682,0,Angry,175
220713,618331.734945233,1,619167.244080207,1,0.835509134973981,1,Angry,176
220713,621832.298292052,1,622426.208359746,1,0.593910067694262,1,Angry,177
220713,623583.572578894,1,624239.022292526,0,0.65544971363165,0,Angry,178
220713,627084.263832323,1,627838.706058142,0,0.754442225818522,1,Angry,179
220713,630585.599387397,1,631749.024238884,0,1.16342485148716,0,Angry,180
220713,641072.778925181,1,641769.53035426,0,0.696751429078984,0,Neutral,181
220713,644574.070851211,1,645340.430498332,0,0.766359647121513,0,Neutral,182
220713,648075.394484991,1,648629.992004184,0,0.554597519193194,0,Neutral,183
220713,653327.335065622,1,653893.258577039,0,0.565923511417233,1,Neutral,184
220713,655094.579278849,1,655747.187034676,0,0.652607755827019,0,Neutral,185
220713,656845.99444394,1,657423.996970139,0,0.578002526199445,0,Neutral,186
220713,658612.57999329,1,659282.516184255,0,0.669936190964887,1,Angry,187
220713,663864.523050386,1,664493.582392785,0,0.629059342398657,0,Angry,188
220713,665615.832520476,1,666255.588827093,0,0.639756306617521,0,Angry,189
220713,672617.747930293,1,673461.37621899,0,0.843628288697219,0,Angry,190
220713,676119.056488188,1,676898.526513647,1,0.779470025459304,1,Angry,191
220713,677886.354921155,1,678674.155202589,1,0.787800281434436,1,Angry,192
220713,679653.687294401,1,680285.104140994,0,0.631416846592561,0,Neutral,193
220713,681420.960419191,1,682060.549581795,0,0.639589162604301,0,Neutral,194
220713,686673.017489195,1,687593.827694646,0,0.920810205451096,0,Neutral,195
220713,690174.241761629,1,690798.020919694,1,0.623779158065096,1,Neutral,196
220713,693675.46063076,1,694228.309879413,1,0.552849248653045,1,Neutral,197
220713,698927.373133869,1,699620.790251633,1,0.693417117764358,1,Neutral,198
220713,702428.695950581,1,703338.824080996,0,0.910128130415105,0,Angry,199
220713,707680.693111765,1,708543.274965759,0,0.862581853993586,0,Angry,200
220713,709447.921567428,1,710606.794559987,0,1.15887299255945,0,Angry,201
220713,714699.939079911,1,715383.604394403,1,0.683665314492187,1,Angry,202
220713,716467.22578697,1,717099.479155302,0,0.632253368331701,0,Angry,203
220713,718234.556797253,1,719464.138464939,0,1.22958166768635,1,Angry,204
220713,725237.101299414,1,726010.589752314,1,0.773488452900201,1,Neutral,205
220713,728738.353073477,1,729430.93790286,0,0.692584829382831,0,Neutral,206
220713,732239.714585644,1,733062.12641931,1,0.822411833665567,1,Neutral,207
220713,734007.06865026,1,734776.112939273,1,0.769044289013022,1,Neutral,208
220713,735758.423871795,1,736480.576037024,1,0.722152165229316,1,Neutral,209
220713,739258.903563125,1,739914.607131776,0,0.655703568651457,0,Neutral,210
220713,744510.940065129,1,745292.429066293,0,0.781489001164329,1,Neutral,211
220713,746262.311744854,1,746976.250242949,1,0.713938498095376,1,Neutral,212
220713,748028.860427086,1,748748.592248515,0,0.719731821429334,0,Neutral,213
220713,753280.826926128,1,754038.736062681,0,0.757909136552829,1,Neutral,214
220713,755048.063378397,1,755830.746440624,0,0.782683062227443,0,Neutral,215
220713,760300.138400205,1,760815.933374647,0,0.515794974441873,0,Neutral,216
220843,6012.3234155006,1,6862.75781917938,1,0.850434403678778,1,Neutral,1
220843,7779.52751781168,1,8277.37082318578,0,0.497843305374096,0,Neutral,2
220843,11280.8566164716,1,12025.080852987,0,0.744224236515423,0,Neutral,3
220843,18283.8061512957,1,18840.4791513549,0,0.556673000059211,0,Neutral,4
220843,20050.9068949456,1,20575.2081848862,1,0.524301289940595,1,Neutral,5
220843,25302.7176182676,1,25844.9519311611,0,0.542234312893484,0,Neutral,6
220843,28803.9895683751,1,29407.6947407685,0,0.603705172393376,0,Angry,7
220843,32305.2561692554,1,32828.9491941819,0,0.523693024926481,0,Angry,8
220843,34072.5654747479,1,34543.6126763899,0,0.471047201642032,0,Angry,9
220843,35823.9871866427,1,36299.7928338826,1,0.475805647239926,1,Angry,10
220843,39324.5464331248,1,39910.8393277941,1,0.586292894669321,1,Angry,11
220843,42825.8260782727,1,43358.9106179321,0,0.533084539659358,0,Angry,12
220843,53313.0280597604,1,53849.4519366871,0,0.536423876926725,0,Neutral,13
220843,56814.4410692929,1,57617.6374011724,0,0.803196331879451,0,Neutral,14
220843,60315.6135704277,1,60902.3331157118,0,0.586719545284104,0,Neutral,15
220843,62066.9455276402,1,62993.1745063057,1,0.926228978665458,1,Neutral,16
220843,65567.5159600545,1,66155.380194991,0,0.58786423493654,0,Neutral,17
220843,67318.7764510845,1,67864.7982360023,0,0.546021784917801,0,Neutral,18
220843,69085.5188150546,1,69599.532965324,0,0.514014150269388,0,Angry,19
220843,74337.4156766465,1,74939.5360192623,1,0.602120342615803,1,Angry,20
220843,77838.7268337642,1,78368.1776423454,0,0.529450808581198,0,Angry,21
220843,81340.0796048866,1,81735.2257810496,0,0.395146176162947,1,Angry,22
220843,86591.9732696521,1,87174.5713765814,1,0.58259810692929,1,Angry,23
220843,88359.3714756557,1,88942.9594675245,0,0.583587991868801,0,Angry,24
220843,91860.5486999941,1,92690.7168750124,1,0.830168175018262,1,Neutral,25
220843,93627.9635560204,1,94164.8412702046,0,0.536877714184215,0,Neutral,26
220843,98879.8361593874,1,99394.0712601393,0,0.514235100751932,0,Neutral,27
220843,100631.133467011,1,101266.841159683,1,0.635707692672047,1,Neutral,28
220843,102397.771895636,1,102982.51461959,1,0.584742723953503,1,Neutral,29
220843,105899.158107719,1,106552.853406225,1,0.653695298505991,1,Neutral,30
220843,111150.996977244,1,111708.126120507,1,0.557129143263126,1,Angry,31
220843,112918.403259981,1,113500.842483569,0,0.582439223588386,0,Angry,32
220843,114685.631206852,1,115258.625501588,1,0.572994294736432,1,Angry,33
220843,119937.621908859,1,120661.080642996,1,0.723458734137239,1,Angry,34
220843,123438.89125264,1,123987.397218418,0,0.548505965777891,0,Angry,35
220843,126940.154030275,1,127483.494022775,0,0.543339992500347,0,Angry,36
220843,133942.749464169,1,134671.374086719,1,0.728624622550269,1,Neutral,37
220843,135694.095029703,1,136276.918930313,0,0.58282390060983,0,Neutral,38
220843,137460.7716517,1,138112.21837968,1,0.651446727979608,1,Neutral,39
220843,142712.696206754,1,143371.196847777,1,0.658500641023129,1,Neutral,40
220843,146213.947985553,1,146836.478132191,0,0.62253014663799,0,Neutral,41
220843,149715.219040044,1,150296.115208115,1,0.580896168071195,1,Neutral,42
220843,154967.218696639,1,155675.717963646,0,0.708499267007428,1,Angry,43
220843,160219.122200951,1,160840.723438789,1,0.62160123783772,1,Angry,44
220843,161970.536401745,1,162662.05041031,1,0.691514008565398,1,Angry,45
220843,163737.120190254,1,164431.089794549,0,0.693969604294543,0,Angry,46
220843,167238.3510837,1,167782.639630149,0,0.544288546448515,0,Angry,47
220843,168989.778879788,1,169619.434055536,1,0.629655175748485,1,Angry,48
220843,179476.224796621,1,180610.392241015,1,1.134167444394,1,Angry,49
220843,181227.567242693,1,181791.123074069,0,0.563555831376201,0,Angry,50
220843,182994.242377391,1,183600.051216326,0,0.605808838935045,0,Angry,51
220843,186495.480084865,1,187182.847180328,1,0.687367095462716,1,Angry,52
220843,188246.883976791,1,188795.45703369,0,0.548573056898691,1,Angry,53
220843,191747.406912313,1,192331.779265034,0,0.584372352720588,0,Angry,54
220843,198749.983885216,1,199449.81408672,0,0.699830201503879,0,Neutral,55
220843,200501.267324005,1,201020.786401153,0,0.519519077147765,0,Neutral,56
220843,202267.95597979,1,203317.70492372,1,1.0497489439302,1,Neutral,57
220843,205769.253491089,1,206427.147993447,1,0.657894502358453,1,Neutral,58
220843,209270.51992974,1,209827.843678778,1,0.557323749037867,1,Neutral,59
220843,214522.512105232,1,215053.038994257,1,0.530526889024826,1,Neutral,60
220843,216289.77558744,1,216920.633227022,0,0.630857639582362,0,Angry,61
220843,218057.199418185,1,218653.622591328,0,0.596423173143354,0,Angry,62
220843,225059.710904103,1,225697.533441355,1,0.637822537251574,1,Angry,63
220843,226827.038307052,1,227430.683751801,0,0.603645444749243,0,Angry,64
220843,230328.326761136,1,231465.650345576,1,1.13732358444019,1,Angry,65
220843,235580.2486921,1,236230.483602992,1,0.650234910892264,1,Angry,66
220843,237347.602303183,1,238080.478683613,1,0.732876380429836,1,Angry,67
220843,239098.949855336,1,239641.456020842,1,0.542506165505532,1,Angry,68
220843,242599.472954272,1,243243.071258955,0,0.643598304683313,0,Angry,69
220843,249602.099038465,1,250170.927714776,0,0.56882867631095,0,Angry,70
220843,251353.456782648,1,251910.836188596,0,0.557379405948392,1,Angry,71
220843,256604.671329215,1,257401.104669916,0,0.796433340701391,0,Angry,72
220843,260106.008713415,1,260623.714878131,0,0.517706164716103,0,Neutral,73
220843,261857.352569421,1,262366.15321597,0,0.508800646549149,0,Neutral,74
220843,263623.988438296,1,264230.351241983,0,0.606362803686643,0,Neutral,75
220843,267125.220378535,1,267776.95299927,1,0.651732620734605,1,Neutral,76
220843,268876.601106396,1,269479.68034301,0,0.60307923661411,0,Neutral,77
220843,275878.403873769,1,276436.548108705,0,0.55814423493651,0,Neutral,78
220843,279379.744101916,1,280042.538999783,0,0.662794897866552,0,Angry,79
220843,281147.110798319,1,281705.104883065,0,0.557994084746111,0,Angry,80
220843,288149.658264817,1,288790.113950147,1,0.640455685330322,1,Angry,81
220843,289916.97032663,1,290544.004063629,0,0.627033736998972,0,Angry,82
220843,296919.577118159,1,297555.532488504,1,0.635955370344804,1,Angry,83
220843,298670.849521009,1,299241.227928319,0,0.570378407310171,0,Angry,84
220843,302171.473425171,1,302757.460903906,1,0.585987478734518,1,Neutral,85
220843,303938.831700645,1,304541.280300381,0,0.602448599735566,0,Neutral,86
220843,310941.394128955,1,311631.301510983,1,0.689907382028468,1,Neutral,87
220843,314442.741338096,1,315089.482596854,1,0.646741258757771,1,Neutral,88
220843,317943.963691014,1,318600.682546725,0,0.656718855710584,0,Neutral,89
220843,319695.333677002,1,320285.072325091,1,0.589738648088591,1,Neutral,90
220843,321461.960743255,1,322028.545854072,0,0.566585110817279,0,Angry,91
220843,328448.584179676,1,329021.805994198,0,0.573221814521705,0,Angry,92
220843,333699.750016776,1,334314.053771735,0,0.614303754958615,0,Angry,93
220843,335467.149485879,1,336050.874702481,0,0.583725216601859,0,Angry,94
220843,337234.395717697,1,337820.30938641,1,0.585913668712601,1,Angry,95
220843,340735.664119679,1,341365.003974028,0,0.629339854348858,0,Angry,96
220843,342503.144564132,1,343115.751786299,1,0.612607222167368,1,Neutral,97
220843,346004.347380055,1,346647.67212852,1,0.6433247484655,1,Neutral,98
220843,349505.608928931,1,350114.993178867,0,0.609384249935858,0,Neutral,99
220843,353006.91465393,1,353650.119936845,1,0.643205282914569,1,Neutral,100
220843,358258.940160256,1,358904.975135093,1,0.646034974836686,1,Neutral,101
220843,361760.153268468,1,362303.944832541,1,0.543791564072715,1,Neutral,102
220843,363527.457261837,1,364010.498549409,1,0.48304128757224,1,Angry,103
220843,367028.766171426,1,367635.111384475,1,0.606345213049382,1,Angry,104
220843,372280.67408672,1,373014.333541614,1,0.733659454893554,1,Angry,105
220843,375781.982877499,1,376441.874601828,1,0.65989172432851,1,Angry,106
220843,379283.239836586,1,379932.369528903,1,0.649129692316754,1,Angry,107
220843,382784.567285322,1,384048.494125796,1,1.26392684047448,1,Angry,108
220843,384551.873227417,1,385292.652703231,0,0.740779475813615,0,Neutral,109
220843,388053.152181413,1,388609.12410389,0,0.555971922477242,0,Neutral,110
220843,389804.51835876,1,390666.743748643,1,0.862225389883388,1,Neutral,111
220843,391571.15061359,1,392115.608442243,0,0.544457828652579,0,Neutral,112
220843,396823.028974324,1,397500.043053149,1,0.677014078825305,1,Neutral,113
220843,403825.664043893,1,404498.523195248,0,0.672859151354816,0,Neutral,114
220843,405592.950210977,1,406186.068746965,1,0.59311853598844,1,Neutral,115
220843,407360.307874243,1,407918.600461032,1,0.558292586788768,1,Neutral,116
220843,414362.837926938,1,414917.521970436,1,0.554684043498011,1,Neutral,117
220843,416130.213541218,1,416645.027966212,0,0.514814424993587,0,Neutral,118
220843,423132.868012789,1,423997.741735578,0,0.864873722789052,0,Neutral,119
220843,424900.082941443,1,425606.656533975,0,0.70657359253196,0,Neutral,120
220843,426667.423691409,1,427146.431201326,1,0.479007509917312,1,Angry,121
220843,428418.63116067,1,429093.40301565,1,0.674771854980383,1,Angry,122
220843,431919.327869111,1,432482.706042353,0,0.563378173242032,0,Angry,123
220843,435420.602916181,1,436086.816212279,1,0.666213296098227,1,Angry,124
220843,442423.245048452,1,443048.033547534,0,0.624788499082322,0,Angry,125
220843,444174.49830271,1,444833.807110857,1,0.659308808146976,1,Angry,126
220843,449425.76126231,1,449964.947173617,0,0.539185911306762,0,Angry,127
220843,456428.377339991,1,457251.359743038,0,0.822982403047266,0,Angry,128
220843,458179.579129645,1,458741.12739979,0,0.561548270145431,1,Angry,129
220843,461680.346011171,1,462286.335623755,0,0.605989612583653,0,Angry,130
220843,463431.637889045,1,464189.316056366,1,0.757678167321254,1,Angry,131
220843,465198.278886104,1,465783.389713632,1,0.585110827527707,1,Angry,132
220843,468699.540055261,1,469333.779047544,0,0.634238992283237,0,Neutral,133
220843,473951.540816278,1,474607.296509108,1,0.65575569282996,1,Neutral,134
220843,475702.794351971,1,476278.778636642,1,0.57598428467114,1,Neutral,135
220843,482704.746038801,1,483346.972736782,1,0.642226697981008,1,Neutral,136
220843,486205.998156269,1,486808.99521601,1,0.60299705974065,1,Neutral,137
220843,487957.328994059,1,488527.418560461,1,0.570089566401555,1,Neutral,138
220843,489723.997873651,1,490623.963025519,1,0.899965151868004,1,Angry,139
220843,494975.92547159,1,495463.880033551,0,0.487954561960942,0,Angry,140
220843,498477.186948627,1,498901.795064437,0,0.424608115810493,1,Angry,141
220843,501978.478982415,1,502596.832850066,0,0.618353867650847,0,Angry,142
220843,503729.581159683,1,504296.171261718,0,0.566590102034796,0,Angry,143
220843,505496.483874558,1,506045.150359391,0,0.548666484832938,0,Angry,144
220843,510748.412924668,1,511293.184849514,1,0.544771924845583,1,Neutral,145
220843,516000.367009019,1,516668.315506522,1,0.667948497503414,1,Neutral,146
220843,519501.701224417,1,520123.305033847,0,0.621603809429856,0,Neutral,147
220843,521268.924227437,1,521871.068132389,1,0.60214390495175,1,Neutral,148
220843,528271.517454854,1,528845.821427303,0,0.574303972448688,0,Neutral,149
220843,530022.696263198,1,530629.262803292,1,0.606566540093627,1,Neutral,150
220843,533523.471601571,1,534046.231241193,0,0.522759639621829,0,Angry,151
220843,537024.743917583,1,537617.687838324,0,0.592943920740508,1,Angry,152
220843,540526.174674456,1,541087.902030828,1,0.561727356371703,1,Angry,153
220843,545778.016042156,1,546472.662371865,1,0.694646329708514,1,Angry,154
220843,547529.268699994,1,548180.910033748,1,0.651641333754407,1,Angry,155
220843,549295.952113126,1,549828.762321735,0,0.532810208608746,0,Angry,156
220843,554547.908809726,1,555103.938244292,1,0.556029434565571,1,Neutral,157
220843,558049.168934457,1,558566.217021848,1,0.517048087390722,1,Neutral,158
220843,559800.417499062,1,560360.914767609,0,0.560497268546838,0,Neutral,159
220843,563301.102808029,1,563864.436533186,1,0.56333372515731,0,Neutral,160
220843,565068.489022874,1,565836.432835462,0,0.767943812587531,0,Neutral,161
220843,566819.803326294,1,567382.962235686,0,0.56315890939231,0,Neutral,162
220843,577306.34105982,1,578163.058048117,1,0.856716988296597,1,Angry,163
220843,580807.589808759,1,581393.469983225,0,0.585880174465594,0,Angry,164
220843,582558.887683988,1,583353.135645069,0,0.79424796108075,0,Angry,165
220843,584325.5660613,1,584833.268099627,0,0.507702038327232,0,Angry,166
220843,589577.479437526,1,590091.322647773,0,0.51384321024688,0,Angry,167
220843,591328.736247015,1,591923.832127731,1,0.595095880715991,1,Angry,168
220843,598330.779986974,1,598836.187497286,0,0.505407510312041,0,Neutral,169
220843,600098.027543863,1,600624.978777161,0,0.526951233298401,0,Neutral,170
220843,603599.334874183,1,604131.970969626,0,0.532636095443042,0,Neutral,171
220843,605366.637078292,1,605880.62645365,0,0.513989375357749,0,Neutral,172
220843,607117.918854526,1,607805.403466814,1,0.687484612287604,1,Neutral,173
220843,612369.234218951,1,612899.557145,1,0.53032292604947,1,Neutral,174
220843,615870.608113837,1,616561.190324262,1,0.690582210424589,1,Angry,175
220843,617638.143084332,1,618203.918076536,0,0.565774992204271,0,Angry,176
220843,621139.134212635,1,621942.069490616,0,0.802935277980636,0,Angry,177
220843,622890.410567408,1,623597.526311946,0,0.707115744538023,0,Angry,178
220843,626391.08037143,1,626987.162667114,0,0.596082295683795,1,Angry,179
220843,629892.396128994,1,630498.717448144,0,0.606321319149691,0,Angry,180
220843,640379.53739091,1,640980.908326196,0,0.60137093528593,0,Neutral,181
220843,643880.837268547,1,644430.079021098,0,0.549241752550821,0,Neutral,182
220843,647382.14403363,1,647900.809383252,0,0.518665349622024,0,Neutral,183
220843,652634.158198109,1,653134.608956956,0,0.50045075884671,0,Neutral,184
220843,654385.451815114,1,654827.385717895,0,0.441933902780875,1,Neutral,185
220843,656152.018535989,1,656713.038322052,1,0.561019786062534,1,Neutral,186
220843,657919.440395113,1,658554.947830034,0,0.635507434920757,1,Angry,187
220843,663171.360085654,1,663751.978046537,1,0.580617960883304,1,Angry,188
220843,664922.694518542,1,665939.13104186,1,1.01643652331806,1,Angry,189
220843,671924.536887643,1,672813.483639306,1,0.888946751662763,1,Angry,190
220843,675425.844850303,1,676316.326171821,1,0.890481321518077,1,Angry,191
220843,677177.172975192,1,677868.743241824,0,0.69157026663248,0,Angry,192
220843,678943.775011546,1,679505.331866822,0,0.561556855276343,0,Neutral,193
220843,680695.02953285,1,681425.008496713,1,0.729978963863454,1,Neutral,194
220843,685946.351256192,1,686613.312468768,1,0.666961212575668,1,Neutral,195
220843,689447.618150743,1,690016.283269849,1,0.568665119106416,1,Neutral,196
220843,692948.951360398,1,693548.373274783,1,0.599421914385515,1,Neutral,197
220843,698200.847409659,1,698838.421076793,1,0.637573667133693,1,Neutral,198
220843,701702.169016953,1,702677.493888965,1,0.975324872012483,1,Angry,199
220843,706954.142173321,1,707557.798421125,0,0.603656247804407,0,Angry,200
220843,708705.400582605,1,709149.316158598,0,0.443915575993131,0,Angry,201
220843,713956.663259981,1,714545.23237364,0,0.588569113659207,0,Angry,202
220843,715707.93271823,1,716147.636217016,0,0.439703498786315,0,Angry,203
220843,717474.649935069,1,717944.999784089,0,0.470349849020131,0,Angry,204
220843,724461.26047682,1,724992.244139415,0,0.530983662594459,0,Neutral,205
220843,727961.829358385,1,728412.570720954,0,0.450741362568806,1,Neutral,206
220843,731463.122451992,1,732026.170681876,1,0.563048229884123,1,Neutral,207
220843,733214.346794687,1,733857.405187787,0,0.643058393100277,0,Neutral,208
220843,734981.094041327,1,735952.473330439,0,0.971379289111705,0,Neutral,209
220843,738482.372139573,1,739069.408677101,1,0.587036537527922,1,Neutral,210
220843,743734.33386923,1,744346.17199629,0,0.611838127059862,0,Neutral,211
220843,745485.720719177,1,746189.667304663,0,0.703946585486177,0,Neutral,212
220843,747252.333580296,1,747760.86580276,0,0.508532222463517,0,Neutral,213
220843,752504.253627267,1,753099.99402238,0,0.59574039511336,0,Neutral,214
220843,754255.499421342,1,754967.955494286,0,0.7124560729441,0,Neutral,215
220843,759506.851152776,1,760343.002092404,1,0.836150939627783,1,Neutral,216
220901,6025.44092252918,1,6639.38936083711,0,0.613948438307933,0,Neutral,1
220901,7809.4099768302,1,8290.04552254418,1,0.480635545713981,1,Neutral,2
220901,11310.6785547095,1,11859.3774088503,0,0.548698854140763,0,Neutral,3
220901,18313.9760755012,1,18917.1309370152,1,0.603154861514049,1,Neutral,4
220901,20080.4770267657,1,20596.6941080811,0,0.51621708131535,0,Neutral,5
220901,25332.4261309587,1,25987.8615562844,0,0.655435425325741,1,Neutral,6
220901,28850.3624309741,1,30536.5415047346,1,1.68617907376049,1,Angry,7
220901,32351.6443001101,1,32952.8740778458,1,0.601229777735673,1,Angry,8
220901,34135.6864340213,1,34928.6609922359,1,0.792974558214621,1,Angry,9
220901,35902.9290601428,1,36686.4449703371,1,0.783515910194314,1,Angry,10
220901,39420.8504604357,1,39996.6608000095,1,0.575810339573785,1,Angry,11
