,rt,response,subj_idx,cond
99,0.672895940350543,1,110174,Neutral
100,0.795443237141124,0,110174,Neutral
101,0.847794445957523,1,110174,Angry
102,0.49575421062810293,1,110174,Angry
103,0.6700572298073679,1,110174,Angry
104,1.08306288923888,0,110174,Angry
105,0.581331434751512,1,110174,Angry
106,0.753576715335075,1,110174,Angry
107,0.9648080375927379,1,110174,Neutral
108,0.8285393772177629,1,110174,Neutral
109,0.6439322293139411,1,110174,Neutral
110,0.7489375437641279,1,110174,Neutral
111,0.817126375287655,1,110174,Neutral
112,0.5558985060016279,1,110174,Neutral
113,1.1136684574910902,1,110174,Neutral
114,0.6358249286551729,1,110174,Neutral
115,0.622806197823549,1,110174,Neutral
116,0.673453557768604,1,110174,Neutral
117,0.62614763111464,1,110174,Neutral
118,0.7295338381745391,1,110174,Neutral
119,1.07469911741605,1,110174,Angry
120,0.646195371960173,1,110174,Angry
121,0.589900822981901,1,110174,Angry
122,0.8972375469218241,0,110174,Angry
123,0.570818068893626,1,110174,Angry
124,0.909970058852108,0,110174,Angry
125,0.9571333988561529,1,110174,Angry
126,0.5785550971592309,1,110174,Angry
127,0.799653242390894,1,110174,Angry
128,0.816073339727707,1,110174,Angry
129,0.583594647262478,1,110174,Angry
130,0.774325695982203,1,110174,Angry
131,0.651084442286636,1,110174,Neutral
132,0.578275427773013,1,110174,Neutral
133,0.6839920539812879,1,110174,Neutral
134,1.0653656254070798,1,110174,Neutral
135,0.8326593490351221,1,110174,Neutral
136,0.6138491547166489,1,110174,Neutral
137,0.9858600843902099,1,110174,Angry
138,0.5355214366067079,1,110174,Angry
139,0.603526292002643,1,110174,Angry
140,0.98865419602365,1,110174,Angry
141,0.612696134155907,1,110174,Angry
142,0.5920018224016529,1,110174,Angry
143,0.6226843783427609,1,110174,Neutral
144,0.612376643891621,1,110174,Neutral
145,1.1092100770879798,0,110174,Neutral
146,0.8337738954872479,1,110174,Neutral
147,0.6735703150224871,1,110174,Neutral
148,0.799556699309731,1,110174,Neutral
149,0.526989689240465,1,110174,Angry
150,0.675994784228737,1,110174,Angry
151,0.6788003880053289,1,110174,Angry
152,0.627813567557489,1,110174,Angry
153,0.7352995677865111,1,110174,Angry
154,0.842727003280073,1,110174,Angry
155,0.9043417601155821,1,110174,Neutral
156,0.515075543819345,1,110174,Neutral
157,0.693684664511471,1,110174,Neutral
158,0.5124127232610479,1,110174,Neutral
159,0.915035805831547,1,110174,Neutral
160,0.7302445921996841,1,110174,Neutral
161,0.945500962711289,1,110174,Angry
162,1.35918948004115,1,110174,Angry
163,0.61881393424829,1,110174,Angry
164,0.6357555873958629,1,110174,Angry
165,0.7437078295776149,1,110174,Angry
166,0.758235852013226,1,110174,Angry
167,0.8471869483357299,1,110174,Neutral
168,1.23051812494325,1,110174,Neutral
169,0.972972583058057,1,110174,Neutral
170,0.718560455422848,1,110174,Neutral
171,0.64901824967342,1,110174,Neutral
172,0.768278088155785,0,110174,Neutral
173,0.586324925102759,1,110174,Angry
174,0.5866886195612611,1,110174,Angry
175,0.8045172313073421,1,110174,Angry
176,0.5799607261975761,1,110174,Angry
177,0.858213875830406,0,110174,Angry
178,0.6071170990775571,1,110174,Angry
179,1.4387423644251,1,110174,Neutral
180,0.568669637690531,1,110174,Neutral
181,0.7048911354782759,1,110174,Neutral
182,0.499548608825076,1,110174,Neutral
183,0.551201585572329,1,110174,Neutral
184,0.557439733251231,1,110174,Neutral
185,1.02571299522009,1,110174,Angry
186,0.542295449324418,1,110174,Angry
187,0.6271876825065121,1,110174,Angry
188,0.904355261360877,1,110174,Angry
189,0.625915892826859,1,110174,Angry
190,1.13974385684461,1,110174,Angry
191,0.601686151799629,1,110174,Neutral
192,0.9750806680165699,1,110174,Neutral
193,0.5976179717936321,1,110174,Neutral
194,0.847698588891886,1,110174,Neutral
195,0.6810294453852112,1,110174,Neutral
196,0.572249722712324,1,110174,Neutral
197,0.690106412943569,1,110174,Angry
198,1.18446070961957,0,110174,Angry
199,0.8617012500641871,1,110174,Angry
200,0.891399534235592,1,110174,Angry
201,0.583615560081671,0,110174,Angry
202,0.873435535056633,1,110174,Angry
203,0.6823905615617989,1,110174,Neutral
204,0.6953231165161121,1,110174,Neutral
205,0.600344242481631,1,110174,Neutral
206,0.5155818154546429,1,110174,Neutral
207,0.7741379037447041,1,110174,Neutral
208,1.01724323872,1,110174,Neutral
209,0.627902475261129,1,110174,Neutral
210,0.781692074506544,1,110174,Neutral
211,1.08166326856054,0,110174,Neutral
212,0.7584153437775091,1,110174,Neutral
213,0.588233052690513,1,110174,Neutral
214,0.754105839444869,1,110187,Neutral
215,0.5901102042266301,1,110187,Neutral
216,0.7242944340940849,1,110187,Neutral
217,1.06483851096919,1,110187,Neutral
218,0.7323639319349821,1,110187,Neutral
219,0.6139004748446789,1,110187,Neutral
220,0.637719593362439,1,110187,Angry
221,0.609787581805122,1,110187,Angry
222,0.5835591262542149,1,110187,Angry
223,0.679224468513414,1,110187,Angry
224,0.558217736218452,0,110187,Angry
225,1.21033482273255,0,110187,Angry
226,0.7187947514466361,1,110187,Neutral
227,0.7465338513337479,1,110187,Neutral
228,0.659749302534874,1,110187,Neutral
229,0.7789027563095509,1,110187,Neutral
230,0.712684976277495,1,110187,Neutral
231,0.664263149210965,1,110187,Neutral
232,0.7457831084761558,1,110187,Angry
233,1.08380291103866,1,110187,Angry
234,0.627418484996815,0,110187,Angry
235,0.721402890908081,1,110187,Angry
236,0.6344450214331451,1,110187,Angry
237,0.726237245506141,1,110187,Angry
238,1.22737850054866,1,110187,Neutral
239,0.695751179809435,1,110187,Neutral
240,0.624651252042662,1,110187,Neutral
241,0.640746606617031,1,110187,Neutral
242,0.634717598856892,1,110187,Neutral
243,0.7005053393382988,1,110187,Neutral
244,0.781279396161772,1,110187,Angry
245,0.8244366269844471,1,110187,Angry
246,0.576349673174234,1,110187,Angry
247,0.950907447522361,1,110187,Angry
248,0.682870545814818,1,110187,Angry
249,0.852177610461586,1,110187,Angry
250,0.876131723413826,1,110187,Neutral
251,0.8788759514655692,1,110187,Neutral
252,1.03173041650548,1,110187,Neutral
253,0.956757490941236,1,110187,Neutral
254,0.712013144079625,1,110187,Neutral
255,0.720089206855453,1,110187,Neutral
256,0.589897280399135,1,110187,Angry
257,0.5788055351180079,1,110187,Angry
258,1.35718622358356,0,110187,Angry
259,0.6033199928161629,1,110187,Angry
260,0.517354205316049,1,110187,Angry
261,0.60352152747626,1,110187,Angry
262,0.9374712480165469,1,110187,Angry
263,0.823914848862827,1,110187,Angry
264,1.41834682686918,0,110187,Angry
265,0.865411614156124,1,110187,Angry
266,0.7796518816164459,1,110187,Angry
267,0.719282532978628,1,110187,Angry
268,1.08265283485825,1,110187,Neutral
269,0.5297146408469129,1,110187,Neutral
270,0.631051982664038,1,110187,Neutral
271,0.701139553417073,1,110187,Neutral
272,0.577324781918782,1,110187,Neutral
273,0.8491767420839459,1,110187,Neutral
274,0.604862561477203,1,110187,Angry
275,0.678064196790161,1,110187,Angry
276,0.7087563249469091,1,110187,Angry
277,0.7133359547812141,1,110187,Angry
278,0.831855286051461,1,110187,Angry
279,0.8020109987921609,1,110187,Angry
280,0.5575635589273299,1,110187,Angry
281,0.766892619974271,0,110187,Angry
282,0.806050692728517,1,110187,Angry
283,0.98516669929662,1,110187,Angry
284,0.807935637033923,1,110187,Angry
285,0.9893376611432471,1,110187,Angry
286,0.8023403199577009,1,110187,Neutral
287,0.6542151397693089,1,110187,Neutral
288,0.7657400689176279,1,110187,Neutral
289,0.638881093050644,1,110187,Neutral
290,0.7637351483741659,1,110187,Neutral
291,0.8098863380515251,1,110187,Neutral
292,0.534904131109186,1,110187,Angry
293,0.7526716664166891,1,110187,Angry
294,0.7135839883005831,1,110187,Angry
295,1.21310407624359,0,110187,Angry
296,0.7835181739597459,1,110187,Angry
297,1.07376651417429,0,110187,Angry
298,0.7022738645962671,1,110187,Neutral
299,0.669999231485825,1,110187,Neutral
300,0.702932814017171,1,110187,Neutral
301,0.969378498575068,0,110187,Neutral
302,0.9528923448564599,1,110187,Angry
303,0.7405926381312309,1,110187,Angry
304,0.5869619413766201,1,110187,Angry
305,0.614342960615177,1,110187,Angry
306,0.45967987140116706,1,110187,Angry
307,0.46260801670444196,1,110187,Angry
308,0.602001263489423,1,110187,Neutral
309,0.8080650545104291,1,110187,Neutral
310,0.9525370702517679,0,110187,Neutral
311,1.0888903089056299,1,110187,Neutral
312,0.779264137977327,1,110187,Neutral
313,0.887636460808571,1,110187,Neutral
314,0.517579679963354,1,110187,Angry
315,0.698835751501902,1,110187,Angry
316,1.12613831005816,0,110187,Angry
317,0.531131758148898,1,110187,Angry
318,0.6722862113473239,1,110187,Angry
319,0.726418885634688,0,110187,Angry
320,0.919082057739259,1,110187,Neutral
321,0.640675159268314,1,110187,Neutral
322,0.6460227329423069,1,110187,Neutral
323,0.7144211789410329,1,110187,Neutral
324,0.864368475128897,0,110187,Neutral
325,0.7227712061764909,1,110187,Neutral
326,0.559746812659374,1,110187,Neutral
327,0.749528839215927,1,110187,Neutral
328,0.6723680109415439,1,110187,Neutral
329,0.8902516179454399,1,110187,Neutral
330,0.7177985553353791,1,110187,Neutral
331,1.05590807512257,1,110187,Neutral
332,0.6426768632620811,1,110187,Angry
333,0.8342518496443521,1,110187,Angry
334,0.7177907723034731,1,110187,Angry
335,0.9109428347003409,1,110187,Angry
336,0.6158919706646121,1,110187,Angry
337,0.473751876485127,0,110187,Angry
338,0.764755155794846,1,110187,Angry
339,0.530828959604667,1,110187,Angry
340,0.6042404952120269,1,110187,Angry
341,1.4173823944329098,1,110187,Angry
342,0.604622067449265,1,110187,Angry
343,0.511790782171418,1,110187,Angry
344,0.581600678913412,1,110187,Neutral
345,1.07930709938187,1,110187,Neutral
346,0.737538895423641,0,110187,Neutral
347,0.615737616145518,1,110187,Neutral
348,0.771740376402217,1,110187,Neutral
349,0.5567938455708791,1,110187,Neutral
350,0.842244278575527,1,110187,Angry
351,0.859960851957439,1,110187,Angry
352,1.06629822258884,1,110187,Angry
353,0.923287115644256,1,110187,Angry
354,0.486965579484182,1,110187,Angry
355,0.602544082795852,1,110187,Angry
356,0.8298080119678628,1,110187,Neutral
357,0.7084461605866671,1,110187,Neutral
358,0.536876629194885,1,110187,Neutral
359,0.480147806951776,1,110187,Neutral
360,0.739664632557775,1,110187,Neutral
361,0.6734982103527289,1,110187,Neutral
362,0.755587311029201,1,110187,Angry
363,0.81572476257768,1,110187,Angry
364,0.7606756716110981,1,110187,Angry
365,0.521716738768271,1,110187,Angry
366,0.790551152573898,1,110187,Angry
367,0.6014907095435771,1,110187,Angry
368,0.963646842263057,1,110187,Neutral
369,0.6530873315545029,1,110187,Neutral
370,0.7577451481373281,1,110187,Neutral
371,0.7962560478554809,1,110187,Neutral
372,0.8420663302361501,1,110187,Neutral
373,0.7172001701230178,1,110187,Neutral
374,0.544997991284705,1,110187,Angry
375,0.644493135869503,1,110187,Angry
376,0.530906817553798,0,110187,Angry
377,1.03406165441719,1,110187,Angry
378,0.684214040482184,1,110187,Angry
379,1.1255025984227,1,110187,Angry
380,0.7074110804987142,1,110187,Neutral
381,0.5755144742763371,1,110187,Neutral
382,0.681502963930718,1,110187,Neutral
383,0.910206691639149,1,110187,Neutral
384,0.5968633082819871,1,110187,Neutral
385,0.623592818517005,1,110187,Neutral
386,0.6487671986137281,1,110187,Angry
387,0.66941098892421,1,110187,Angry
388,1.09102348487836,0,110187,Angry
389,0.6827313646160761,0,110187,Angry
390,0.927818437236128,1,110187,Angry
391,1.0662568629463198,1,110187,Angry
392,0.999451730439789,1,110187,Neutral
393,0.7605450605101651,1,110187,Neutral
394,0.702233873437974,1,110187,Neutral
395,0.6017722537557131,1,110187,Neutral
396,0.9403427687826329,1,110187,Neutral
397,0.633778948157793,1,110187,Neutral
398,0.529578727510991,1,110187,Angry
399,1.0315073287125,1,110187,Angry
400,0.738953623503097,1,110187,Angry
401,0.9549673533427991,1,110187,Angry
402,0.6302968134487751,1,110187,Angry
403,0.482811226149206,1,110187,Angry
404,0.578883054005099,1,110187,Neutral
405,0.555746945679071,1,110187,Neutral
406,0.6125647197902441,1,110187,Neutral
407,0.6774068096595579,1,110187,Neutral
408,0.6875948031545849,1,110187,Neutral
409,0.5433673040032151,1,110187,Neutral
410,0.6931965635928791,1,110187,Angry
411,0.690528903160128,1,110187,Angry
412,0.8659464716238441,1,110187,Angry
413,0.785776396311703,1,110187,Angry
414,0.48889017549122205,1,110187,Angry
415,0.58876094116352,1,110187,Angry
416,0.905082744546933,1,110187,Neutral
417,0.8577916114720279,1,110187,Neutral
418,0.828446081248578,1,110187,Neutral
419,0.564229425765574,1,110187,Neutral
420,0.703726889313431,1,110187,Neutral
421,0.7454628579097329,1,110187,Neutral
422,0.58807204100315,1,110187,Neutral
423,0.532655215002364,1,110187,Neutral
424,0.690112013215199,1,110187,Neutral
425,0.698469479683903,1,110187,Neutral
426,0.639011588104884,1,110187,Neutral
427,0.57370538354665,1,110187,Neutral
428,0.7250850204858179,1,110411,Neutral
429,0.8986769161541921,1,110411,Neutral
430,0.8562992346435309,1,110411,Neutral
431,1.0795745671927,1,110411,Neutral
432,1.19249891610683,1,110411,Neutral
433,1.34222804978172,0,110411,Neutral
434,1.2973690210226299,1,110411,Angry
435,1.1067079239459099,1,110411,Angry
436,0.9433448086806241,1,110411,Angry
437,1.52249031482636,1,110411,Angry
438,1.2274710538157299,1,110411,Angry
439,1.02572291648575,1,110411,Angry
440,0.872383997379082,1,110411,Neutral
441,0.979943581110419,1,110411,Neutral
442,0.9929726891287058,1,110411,Neutral
443,0.821874000378928,1,110411,Neutral
444,0.7145096634641959,1,110411,Neutral
445,1.3057346478728702,1,110411,Neutral
446,1.24038347793136,1,110411,Angry
447,0.958998108910338,1,110411,Angry
448,1.04589790799934,1,110411,Angry
449,0.8184312260702721,1,110411,Angry
450,0.8252936340025041,1,110411,Angry
451,1.1160169633623602,1,110411,Angry
452,0.8852054178870021,1,110411,Neutral
453,1.10660252816307,1,110411,Neutral
454,0.9768703208260558,1,110411,Neutral
455,0.7375762289517149,1,110411,Neutral
456,1.13172572371383,1,110411,Neutral
457,0.7292699229512221,1,110411,Neutral
458,0.802747943129158,1,110411,Angry
459,1.18817864343624,1,110411,Angry
460,1.47229106597303,1,110411,Angry
461,0.636693126001599,1,110411,Angry
462,0.604221163547089,1,110411,Angry
463,1.3002433553322301,1,110411,Angry
464,0.665586406732298,1,110411,Neutral
465,1.36130735752688,1,110411,Neutral
466,0.670754928043083,1,110411,Neutral
467,0.6620979679963199,1,110411,Neutral
468,0.980681384746538,1,110411,Neutral
469,0.95681000173674,1,110411,Neutral
470,0.686368963393936,1,110411,Angry
471,1.1680776519068798,1,110411,Angry
472,0.773954191106226,1,110411,Angry
473,0.8048657914472859,1,110411,Angry
474,1.1213041236096202,1,110411,Angry
475,0.6971607019649239,1,110411,Angry
476,0.870417756743729,1,110411,Angry
477,1.11048882555871,1,110411,Angry
478,1.37501147995231,0,110411,Angry
479,1.09359676016201,1,110411,Angry
480,1.6672700630757902,1,110411,Neutral
481,0.7814328830926679,1,110411,Neutral
482,1.4284018212247198,1,110411,Neutral
483,1.03379977343237,1,110411,Neutral
484,0.75549977382709,1,110411,Neutral
485,1.09478358174197,1,110411,Angry
486,0.705745935597952,1,110411,Angry
487,0.721733021638385,1,110411,Angry
488,0.6965165047010811,1,110411,Angry
489,0.887380858983379,1,110411,Angry
490,0.9766997540912421,0,110411,Angry
491,1.13535376362762,1,110411,Angry
492,0.917260275275708,1,110411,Angry
493,0.9414534348282321,1,110411,Angry
494,0.8399671863775,1,110411,Angry
495,0.9149748075754031,1,110411,Angry
496,0.740654536483722,1,110411,Neutral
497,0.8943580719648159,1,110411,Neutral
498,0.900856605985435,1,110411,Neutral
499,1.0171670087548002,1,110411,Neutral
500,0.7031487467731931,1,110411,Neutral
501,0.643645883100573,1,110411,Neutral
502,0.8019851096918571,1,110411,Angry
503,0.60198163697077,1,110411,Angry
504,1.17457704167423,1,110411,Angry
505,1.16145544709609,1,110411,Angry
506,0.8960956731110931,1,110411,Angry
507,0.7009215286604009,1,110411,Angry
508,0.63089426712878,1,110411,Neutral
509,0.8849253372857929,1,110411,Neutral
510,0.7787764499932529,1,110411,Neutral
511,0.49563975906471,1,110411,Neutral
512,0.64900491422799,1,110411,Neutral
513,0.767960831432079,1,110411,Neutral
514,0.754036709875043,1,110411,Angry
515,1.07655950360373,1,110411,Angry
516,0.812629636149737,1,110411,Angry
517,0.814414393359271,1,110411,Angry
518,1.05909266891924,0,110411,Angry
519,0.788563905883697,1,110411,Angry
520,0.8061814210605229,1,110411,Neutral
521,0.61995806091273,1,110411,Neutral
522,0.6762404691607811,1,110411,Neutral
523,0.778769271273282,1,110411,Neutral
524,0.621977096539922,1,110411,Neutral
525,1.3950804895281899,1,110411,Neutral
526,0.812073840913188,1,110411,Angry
527,0.61725573129236,1,110411,Angry
528,1.24882201534661,1,110411,Angry
529,0.9120725746607641,1,110411,Angry
530,0.642928584228677,1,110411,Angry
531,0.635614076796162,1,110411,Angry
532,0.6144241645812291,1,110411,Neutral
533,0.654855598272756,1,110411,Neutral
534,0.796028089648113,1,110411,Neutral
535,0.560690734805365,1,110411,Neutral
536,0.9529916789686541,1,110411,Neutral
537,0.989309555311687,1,110411,Neutral
538,0.612301661364269,1,110411,Neutral
539,0.9317796704901271,1,110411,Neutral
540,0.877379732066067,1,110411,Neutral
541,0.927399610019464,1,110411,Neutral
542,0.905637812714675,1,110411,Neutral
543,1.2170574471276498,1,110411,Neutral
544,1.01951989571576,1,110411,Angry
545,0.898315158320998,1,110411,Angry
546,0.678380905954691,1,110411,Angry
547,0.621160343167081,1,110411,Angry
548,0.733955904573202,1,110411,Angry
549,0.945991702257015,1,110411,Angry
550,0.7802532725995409,1,110411,Angry
551,1.08293631200021,0,110411,Angry
552,0.7920784042376908,1,110411,Angry
553,0.608524799681036,1,110411,Angry
554,1.04696480189147,1,110411,Angry
555,0.568177619540074,1,110411,Neutral
556,0.568675501093327,1,110411,Neutral
557,0.583388701222837,1,110411,Neutral
558,1.15440704846341,1,110411,Neutral
559,0.8549786505411608,1,110411,Neutral
560,0.7299413549059541,1,110411,Neutral
561,0.8553218992998008,1,110411,Angry
562,0.616850931137684,1,110411,Angry
563,0.605993894515792,1,110411,Angry
564,0.714827994126652,1,110411,Angry
565,0.826466083143197,1,110411,Angry
566,0.8345295279973071,0,110411,Angry
567,0.532428079780191,1,110411,Neutral
568,0.5510728896450021,1,110411,Neutral
569,0.973156108641939,1,110411,Neutral
570,0.649076573144994,1,110411,Neutral
571,1.27967343238101,1,110411,Neutral
572,0.930401024685591,1,110411,Neutral
573,1.30392395143397,1,110411,Angry
574,1.54915809722675,1,110411,Angry
575,0.821865651717409,1,110411,Angry
576,0.800619319034042,1,110411,Angry
577,0.6465562333725389,1,110411,Angry
578,0.9182115158715749,1,110411,Angry
579,0.9008848128645909,0,110411,Neutral
580,0.6176713522218629,1,110411,Neutral
581,0.9950010681044079,1,110411,Neutral
582,0.660298052071128,1,110411,Neutral
583,0.9331837696273578,1,110411,Neutral
584,0.6270933324386129,1,110411,Neutral
585,0.6348466910865389,1,110411,Angry
586,0.664057975259144,1,110411,Angry
587,0.6163290073653921,1,110411,Angry
588,1.61030454200972,1,110411,Angry
589,0.6987981183836239,1,110411,Angry
590,0.8557615190293871,1,110411,Angry
591,0.6498757580542011,1,110411,Neutral
592,0.5316858000521321,1,110411,Neutral
593,0.714163933119155,1,110411,Neutral
594,0.7870287085645831,1,110411,Neutral
595,0.7953709354005991,1,110411,Neutral
596,0.942253329833504,1,110411,Neutral
597,1.32526480899646,1,110411,Angry
598,0.9637913379330421,1,110411,Angry
599,0.672048202853068,1,110411,Angry
600,0.719533723840141,1,110411,Angry
601,0.5738207167274089,1,110411,Angry
602,0.5994797952207739,1,110411,Angry
603,0.5753315998673211,1,110411,Neutral
604,1.4207611708888999,1,110411,Neutral
605,0.5387201021527871,1,110411,Neutral
606,0.7210303944014008,1,110411,Neutral
607,1.08814241551084,1,110411,Neutral
608,0.698854150450323,1,110411,Neutral
609,0.603611507582478,1,110411,Angry
610,0.667512944352697,1,110411,Angry
611,0.7277910221593921,1,110411,Angry
612,0.6214252764992421,1,110411,Angry
613,0.723472243493074,1,110411,Angry
614,1.62924223986175,0,110411,Angry
615,0.6274179166042011,1,110411,Neutral
616,0.821676846684073,1,110411,Neutral
617,0.864384495512117,0,110411,Neutral
618,0.5753040884798389,1,110411,Neutral
619,0.852096322420635,1,110411,Neutral
620,0.597507196482271,1,110411,Angry
621,0.962019694410032,1,110411,Angry
622,0.794700455503538,1,110411,Angry
623,0.9225549438317541,1,110411,Angry
624,0.76343362279248,1,110411,Angry
625,0.7914421696020291,1,110411,Angry
626,0.590977099302923,1,110411,Neutral
627,0.636143590583582,1,110411,Neutral
628,0.605732224309817,1,110411,Neutral
629,0.873428264507791,1,110411,Neutral
630,0.740602598027908,1,110411,Neutral
631,1.1389888200326799,1,110411,Neutral
632,0.585437481941655,1,110411,Neutral
633,0.556097952207667,1,110411,Neutral
634,0.7543138225983129,1,110411,Neutral
635,0.5438696087563879,1,110411,Neutral
636,0.42551343498623495,1,110411,Neutral
637,1.3007121118943898,0,110411,Neutral
638,0.784321479800272,1,112141,Neutral
639,0.6737062247133349,1,112141,Neutral
640,0.6233938704138641,1,112141,Neutral
641,0.691176445953148,1,112141,Neutral
642,0.65743679093726,1,112141,Neutral
643,0.7287807436499641,1,112141,Neutral
644,0.63983781562691,1,112141,Angry
645,0.7392193096370541,1,112141,Angry
646,0.653873138605457,1,112141,Angry
647,0.7375912384298059,1,112141,Angry
648,0.7087429181550831,1,112141,Angry
649,0.633583092620735,1,112141,Angry
650,0.724102543172354,1,112141,Neutral
651,0.6822543014466429,1,112141,Neutral
652,0.599828888274882,1,112141,Neutral
653,0.7866955329688791,1,112141,Neutral
654,0.678226480885744,1,112141,Neutral
655,0.7178331725512691,1,112141,Neutral
656,0.8400326448124109,1,112141,Angry
657,0.668632241804647,1,112141,Angry
658,0.658827795693607,1,112141,Angry
659,0.831452882433048,1,112141,Angry
660,0.6830864137835739,1,112141,Angry
661,0.660731789062338,1,112141,Angry
662,0.87490721466775,1,112141,Neutral
663,0.670008478556905,1,112141,Neutral
664,0.772358330340052,1,112141,Neutral
665,0.6747921506246489,1,112141,Neutral
666,0.9569051179222009,1,112141,Neutral
667,0.6985557907201729,1,112141,Neutral
668,0.7436281868598159,1,112141,Angry
669,1.0257815208510102,1,112141,Angry
670,0.620179539363322,1,112141,Angry
671,0.7091431443288749,1,112141,Angry
672,0.668527301505848,1,112141,Angry
673,0.7327152077206992,1,112141,Neutral
674,0.616428431585402,1,112141,Neutral
675,0.7126670844105831,1,112141,Neutral
676,0.6842532653101661,1,112141,Neutral
677,1.01727053385699,1,112141,Neutral
678,0.638275317452499,1,112141,Neutral
679,0.647097507746366,1,112141,Angry
680,0.9403664907537169,1,112141,Angry
681,0.734953837652196,1,112141,Angry
682,0.670025429355213,1,112141,Angry
683,0.679020403402479,1,112141,Angry
684,0.6807310446229239,1,112141,Angry
685,0.702445977619442,1,112141,Angry
686,0.7312589508378009,1,112141,Angry
687,0.679731586571666,1,112141,Angry
688,0.667333281098894,1,112141,Angry
689,0.736376812646777,1,112141,Angry
690,0.665119896583725,1,112141,Angry
691,0.6491372417059611,1,112141,Neutral
692,0.591301120211574,1,112141,Neutral
693,0.684769063529966,1,112141,Neutral
694,0.6999722311472579,1,112141,Neutral
695,0.75845231482762,1,112141,Neutral
696,0.617853813969094,1,112141,Neutral
697,1.03765888610392,1,112141,Angry
698,0.635474721032602,1,112141,Angry
699,0.6197149704947951,1,112141,Angry
700,0.7660045088712941,1,112141,Angry
701,0.895200599577656,1,112141,Angry
